CountryCode,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,
MH,7.1,171.3833,4636.68315349,4650.80146355,4646.75915002,4822.01676487,4634.06008908,4758.94730207,4710.70322876,4782.80089716,6447.20933288,6750.80950903,7024.55359116,7015.37258209,6221.07190415,6168.67198025,7130.76318364,6869.23440374,6029.45195366,6110.86977628,6037.63407096,6817.42539292,8118.74537767,8349.39713478,8427.74359083,8529.68703691,8175.47369451,8389.86079987,8156.90522753,8513.86374628,8356.1240725,8257.97857922,8641.2374941,7359.00242713,9673.17383078,2813.68770554,3940.53351264,4072.71358725,11213.3360298,9792.15181476,2643.4904326,8430.89991685,
MK,42,21.43333,6489.44557835,6467.49719231,6487.84697751,6594.35879602,6488.34490813,5861.32407807,5998.34526357,5961.10912666,5156.72491467,5407.84248897,4876.67356379,4878.70393927,2883.52678773,6055.12238132,5598.61753727,5187.76420962,3208.46291071,5715.61197894,5481.75519238,4754.95905836,817.655732381,827.501395543,640.495055028,732.16865746,1035.18869949,1015.40608124,1038.19079177,1035.57878141,1206.72638034,1493.95055177,655.963238376,1195.20625392,6269.40808266,5803.55056875,5337.11805537,4674.51040078,2694.79764071,3633.70843963,9302.86246017,5994.16835563,
ML,12.65,-8,6948.36997132,6930.11120113,6940.12319585,6843.28811115,6950.00042534,6651.9680163,6731.41560351,6663.80269768,5110.40104337,4959.89179095,4566.32381072,4574.19872313,5367.65782367,5632.05041786,4744.81801165,4792.30241611,5632.91870382,5556.2599657,5535.02135906,4691.11629708,2998.13127393,2755.55558946,2697.57293379,2582.88484061,2915.31473596,2697.50204915,2934.25179214,2570.83521135,2720.68764232,2813.576975,2481.64518842,3840.85470496,3615.14297942,8486.20944524,7837.86591944,7350.51648066,327.025223552,3041.053886,10768.0968162,4033.20025799,
MM,16.8,96.15,7942.87943937,7935.96657384,7952.56828455,8257.61495843,7938.78217685,7390.39647097,7492.38470927,7533.2197612,8377.98093199,8943.60413078,8561.64341576,8556.51078096,1853.31820564,9129.47956011,9484.96136359,8791.84504303,1503.53021648,8691.68815165,8352.61893602,8247.16870408,5000.96330911,5222.50784086,5113.24740973,5259.77307104,5276.64410852,5423.44071979,5263.16352163,5518.30994916,5577.97856884,5785.75000016,5252.56160626,4052.81924045,9985.59298981,2965.37958045,1232.08754165,2005.51146091,6678.45790616,4882.79611768,4633.84262635,10656.6968766,
MN,47.91667,106.9167,5816.66430642,5806.17175163,5825.16467964,6123.22421983,5812.72782406,5205.01058603,5319.27246295,5352.0036114,6171.58136405,6750.59536318,6428.87047247,6422.33104694,1738.6166106,6894.50832473,7325.96228179,6621.61376048,1734.3638296,6457.91866338,6120.18577141,6095.04754229,3847.185907,4109.10291387,4095.18265028,4236.58106574,4042.87303864,4252.17378163,4024.27146769,4379.42776547,4332.29891805,4423.76118394,4300.22248051,2880.22376635,10215.103495,1868.43502975,1816.37501907,725.199686468,6641.8445877,6137.1108098,5702.38362718,8961.51347521,
MO,0,0,7943.02279726,7925.70316393,7934.23217783,7813.7299983,7944.92523679,7678.7322229,7754.3998693,7685.86647607,6099.2271861,5896.28845752,5540.7272346,5549.08745018,5445.96025411,6540.36608843,5609.77281107,5744.99298973,5641.73441022,6514.28604644,6522.66768964,5690.3567173,3710.35391704,3500.4967907,3397.16499534,3313.0377507,3696.25303185,3493.51765548,3713.71460393,3378.58165909,3558.81145978,3703.51017263,3191.06098019,4389.16612653,3522.97709886,8862.39338975,7757.01875719,7595.23281289,743.635350545,2174.70884589,9791.22158772,4561.23302728,
MP,15.2,145.75,5701.49263391,5708.13312206,5712.76313841,5967.93266821,5697.85415666,5534.56200107,5547.87891529,5617.5151881,7232.77801063,7712.60182832,7774.94570584,7765.2204853,4483.98893897,7319.07428464,8246.08100512,7746.51185415,4256.1013278,7100.43875466,6902.90963729,7469.90185802,6965.77525456,7226.29137743,7233.52170617,7369.44156833,7126.2966406,7344.8560272,7107.00581867,7475.66724263,7391.54484062,7417.71603078,7443.57259893,6029.53633909,11445.6010594,1464.11529993,2118.65931247,2458.52526601,9731.33451259,8103.56291174,2792.26972408,9962.51262467,
MQ,14.6667,61,8834.49191376,8816.38232084,8838.70777443,9070.43785007,8831.54308804,8128.982432,8271.91869257,8270.45705614,8052.40364095,8389.30710278,7860.1224153,7861.04620836,1788.44361431,8986.97352973,8614.1830635,8170.63019286,1740.60288442,8590.58965447,8299.66265163,7693.16554989,3682.03531501,3800.51766944,3628.98382442,3741.665756,3961.46081041,4005.73020715,3957.02847695,4045.05341241,4196.05926339,4474.66517425,3671.40251376,3098.37187731,7717.99100997,5004.36369522,3507.27598787,3749.63219314,4385.63377497,2722.66333351,6581.94087,8633.94736595,
MR,18.06667,-15.9667,6302.91437077,6284.88085385,6294.53239977,6194.39434312,6304.61244438,6026.54226036,6100.85787374,6032.26007437,4462.92594315,4312.76678963,3917.20357185,3925.10020026,5581.55876244,4988.47762766,4114.02172022,4143.6191424,5879.26308806,4907.10418204,4887.51723972,4045.86862448,2858.9661342,2599.57561026,2589.51580125,2453.50284316,2713.15786198,2492.34129659,2732.561555,2361.06293686,2467.25803972,2492.83976384,2380.3606866,3798.17110123,3542.04850096,8395.3912536,8064.30948241,7392.31036331,976.049735932,3686.17942959,11416.5243468,3565.33779906,
MS,16.7,-62.2167,3881.82795572,3872.00837112,3870.84481511,3649.65077955,3885.11379793,3988.47499994,3979.64563517,3909.15573632,2299.78201914,1811.39084133,1788.2900556,1797.68538458,7843.10728802,2279.31809107,1315.38969152,1779.40808933,8194.28505665,2434.7963803,2619.50560641,2119.26199936,4705.28107336,4496.04699364,4621.5548404,4480.14867162,4424.88782253,4290.2946039,4437.59191593,4204.60484393,4127.40237661,3909.96636837,4506.41215844,5640.48726799,2973.32164526,8543.93574634,9732.61739045,8523.9227611,3928.45063735,6560.80095083,10284.9851347,1047.72147507,
MT,35.88333,14.5,6661.36968689,6639.38023616,6658.26744926,6724.48646206,6660.8190542,6081.77695628,6211.26885575,6166.12448513,5162.5861891,5333.87030583,4810.44766616,4813.88488925,3359.04417124,6012.90711378,5441.53650416,5116.24710599,3667.6782125,5719.36512287,5523.85784688,4738.80576555,1150.54915768,1025.61460266,859.509732367,850.207558807,1257.80504207,1135.6435873,1269.01278547,1087.05343827,1298.26392436,1568.79223633,717.949903077,1750.00028923,5724.72891547,6366.07886825,5836.92880977,5225.67386179,2131.99703363,3327.27105623,9706.54448301,5605.92230616,
MU,-20.15,57.48333,11245.3840779,11226.1879581,11248.6034591,11441.4980978,11242.7041152,10539.4885048,10683.8754407,10676.6583655,9915.16530568,9925.26002245,9465.25001272,9471.29230993,4118.88680536,10616.9789295,9728.64893238,9735.06737878,3962.40470295,10451.2903821,10300.7590655,9477.87652434,5674.74040448,5693.59370188,5504.49026225,5565.10202466,5907.25787825,5862.91871382,5910.27532905,5846.93246309,6046.60519885,6330.9957167,5451.846798,5372.03528343,6504.71571236,6604.78284724,4817.81060792,5618.81578395,4668.58388295,1959.22432645,5789.13046753,8428.05394638,
MV,4.166667,73.5,9395.80007674,9382.7070232,9403.18729037,9687.36322562,9392.07259368,8732.42870954,8862.16530642,8881.45316815,9045.18077941,9445.63651522,8924.95433491,8924.88277514,2263.70631723,9979.54494884,9720.08555099,9231.28250665,2036.33448925,9548.41868899,9227.60055858,8724.92621027,4760.32116143,4895.92281406,4729.53841772,4847.25710059,5044.59433126,5103.54023587,5038.69656717,5149.50196061,5292.12498419,5565.67080505,4781.95853421,4077.39909844,8236.63208983,4720.07204858,2993.32278178,3635.51471716,5319.15434552,3149.62518916,5500.68020061,9608.13117578,
MW,-13.9667,33.78333,10241.9244409,10220.963953,10236.1242788,10205.3472573,10242.4371905,9737.98889903,9860.40746924,9808.79629962,8469.20130814,8360.35262206,7950.81397115,7958.15889315,4456.27059991,9028.51649492,8111.93678622,8189.67003459,4452.82416488,8947.78942286,8889.27313473,8035.01572877,4752.12342968,4682.5609077,4503.16043357,4515.59792208,4914.46185965,4803.1460103,4923.56444127,4747.61365067,4960.75926421,5218.67001582,4384.91037388,4822.11445946,5240.41157423,7662.4176388,5987.11221274,6452.13929986,3073.78167956,374.794329423,7368.85789008,6907.61947939,
MX,19.43333,-99.1333,1856.90095304,1858.78673045,1846.11248838,1547.6775119,1861.00933898,2341.72695003,2247.6484146,2201.99530557,1687.22688688,1341.77867538,1873.09233791,1871.24960651,8534.90320329,751.518125707,1282.52484087,1561.85288094,8813.58744619,1188.7138258,1519.85054287,2028.18958784,6043.14940322,5939.92309321,6118.23327618,6017.35847948,5767.4624117,5739.75145364,5770.88072376,5714.19096319,5548.03702818,5264.22305625,6102.29954603,6660.96813194,4618.06135454,7025.77847478,8781.50317403,7741.08509697,6318.64368747,8987.90207782,8044.25270901,2542.02096169,
MY,3.166667,101.7,8472.91549899,8471.37500785,8483.7459017,8782.06981634,8468.81278091,8035.9141504,8113.24693864,8166.22039095,9271.99823277,9855.04193529,9525.87912498,9519.89128447,2843.49683015,9897.12719294,10433.023595,9728.92046445,2492.10172403,9496.80588706,9174.53490346,9197.90294078,5974.05469923,6183.97844456,6061.64165512,6204.62425531,6255.02840532,6389.23707417,6242.52676738,6476.37907229,6551.89586934,6772.33671268,6184.23709965,5048.38288132,9896.6565453,3304.08081526,1562.95708621,2700.31162824,7245.25702833,5015.69069622,3775.62233782,11515.325279,
MZ,-25.95,32.58333,10758.032813,10740.6923331,10749.2207648,10611.3876461,10759.9376168,10413.5959416,10514.7371615,10452.2693101,8914.2096506,8678.65429868,8353.00819315,8361.5264406,5175.51955856,9272.94787262,8309.31094547,8543.67994306,5129.40105422,9311.4591627,9337.40643441,8503.33721029,5544.1290203,5456.17854874,5282.08609876,5282.22060044,5688.70752045,5561.71583725,5699.12543167,5495.43292134,5708.64263042,5952.9352945,5149.18006698,5652.73070317,4891.00491422,8155.38602902,6393.50607583,7041.0202808,3494.35718328,1114.92948563,6976.41022691,6812.01886811,
NA,-22.5667,17.08333,9812.08390008,9797.26190223,9802.22157732,9630.1144893,9814.5737767,9613.21303262,9683.53938772,9613.72741704,7983.94845458,7701.55912151,7411.05481672,7419.99230343,5615.9615442,8275.93209237,7310.66695897,7579.49954388,5649.59655425,8340.7856968,8400.40513203,7593.92644685,5192.55955896,5048.25141165,4896.8648094,4861.07347167,5273.9660408,5108.47434558,5287.91133495,5018.01418193,5223.57357907,5428.3445642,4726.85565133,5544.20099336,4015.52746545,8906.11077059,7222.68604017,7679.26843473,2664.66775293,1218.11822297,7880.81605385,5830.83429908,
NC,-22.2667,166.45,6204.1257635,6223.12699786,6211.86252466,6288.03709052,6202.73960604,6531.3436029,6447.51434027,6514.00149008,8027.44214993,8124.37954306,8552.34638428,8545.05906874,7150.77322349,7434.545271,8268.1485322,8306.13449662,6845.97685254,7554.61268049,7604.09406327,8455.56895133,9907.55386177,10166.7947997,10176.7239483,10313.0361939,10050.914437,10271.9620994,10031.5075517,10403.2075688,10292.4168234,10255.297405,10385.3927567,8966.73909917,8568.65366503,4370.08166664,4673.90824125,5370.83892714,11379.3898788,8739.89179507,1057.52409284,8652.68797905,
NE,13.51667,2.116667,7392.59861518,7372.84644698,7385.46850226,7326.98531835,7393.70227009,7008.18684871,7104.71838064,7041.73877785,5588.63568795,5505.43226707,5073.40876582,5080.51166067,4775.60698129,6194.48070953,5346.12704737,5323.13134458,5020.50219972,6071.78048194,6009.86046329,5155.91450626,2765.58755395,2555.85150939,2452.47423437,2368.12175824,2753.81846087,2553.93370398,2771.06988294,2441.79670289,2627.8757426,2790.11379528,2245.98522022,3475.77136857,4171.59248597,8050.94967856,7215.75174316,6840.53130304,479.752172,2509.10333645,10204.1039037,4716.58636993,
NF,-29.05,167.9667,6443.14922276,6463.20861363,6449.98149032,6494.1511587,6442.17713597,6831.12421545,6736.33207371,6799.64754304,8224.2936216,8246.08503192,8712.74367379,8706.42540697,7489.05064224,7545.91328356,8308.62364889,8442.79971543,7169.80693079,7718.4316812,7807.97969957,8661.44797787,10362.2332725,10623.502383,10617.5062188,10759.104916,10519.7474235,10739.9662988,10500.361805,10871.1789591,10768.027397,10732.6922935,10819.2257313,9399.99195329,8135.85199209,4836.36261333,5038.01218584,5801.77797089,11021.6717692,8548.20806324,1139.37407234,8433.88885159,
NG,9.083333,7.533333,7866.50407104,7846.59023938,7859.52052337,7804.40592152,7867.54062016,7466.71246477,7566.84806127,7505.04311534,6066.37527022,5980.07510927,5551.02001564,5558.15351931,4653.91766623,6666.92605913,5807.21711074,5799.31850543,4866.01026063,6549.31897895,6487.35771751,5633.2954807,3018.93184293,2835.90065883,2708.33237354,2645.79776515,3049.75103222,2865.51630353,3065.57310571,2764.46834586,2963.25549803,3153.62433484,2515.76338785,3614.3124884,4295.47106874,8049.20315635,7022.92112346,6788.02797755,788.354358547,2031.16117772,9737.51756278,5073.29391622,
NI,12.13333,-86.25,2816.58143072,2815.80768408,2805.46626608,2516.6862036,2820.6084946,3215.25241276,3142.68670373,3087.61151735,2054.14196911,1498.5075292,1931.98765526,1935.40300166,8860.42571772,1351.13727355,1021.402738,1668.86548682,9189.8262847,1763.07702112,2094.38356035,2218.90655113,5952.0415637,5792.50012052,5949.84972512,5824.93895072,5664.06384335,5582.68140241,5672.13102559,5526.08399346,5398.38817083,5135.81596791,5881.86465654,6746.02038106,3639.10457146,7976.70337448,9685.89096138,8558.18342941,5556.84775108,8121.09582707,8673.13646611,1553.25080902,
NL,52.35,4.916667,5466.83223485,5444.81510531,5464.55791681,5556.43206992,5465.9770474,4863.96032931,4996.46622537,4954.39003779,4111.43081746,4387.94955951,3857.10951651,3858.45155867,3502.51403738,5019.17785007,4627.96759127,4168.32299522,3851.95409891,4669.42003763,4431.57571927,3716.54152818,356.638914062,224.365576946,413.483625336,380.331498262,91.2920131892,137.72839692,110.106824435,266.260206317,222.608266862,470.920597245,513.317835209,1334.06306875,6092.26897177,5772.35984502,5767.19124066,4859.35169602,2968.57487703,4557.55424094,9814.78277239,5310.96936334,
NO,59.91667,10.75,5198.97784147,5177.20572045,5198.15923429,5327.59937794,5197.60617218,4553.59395821,4692.69494284,4658.66719568,4042.49155071,4399.53177021,3879.86786004,3879.52293097,3220.15127519,4976.06390357,4723.47174132,4185.0904977,3571.07564622,4586.81908601,4313.51766636,3686.40169785,521.095407489,681.958087845,814.810762758,871.666516068,489.354554799,706.078847011,470.813946045,834.01788064,717.009360359,786.177068939,1000.47920086,1021.30106788,6607.16173329,5222.70733072,5338.8681712,4363.33610172,3532.34504258,4946.50912564,9342.97756512,5642.27997105,
NP,27.71667,85.31667,7600.35538268,7588.23778915,7608.18839772,7898.98910301,7596.53958491,6955.64165803,7079.56463075,7104.59193635,7610.36845896,8136.33412774,7696.38762667,7692.6125901,833.231559021,8465.25755385,8617.63670911,7958.03789966,481.990588253,8012.9082826,7670.85733577,7408.21715818,3978.32563369,4199.66890298,4091.95674251,4238.99382723,4254.84505939,4400.50058708,4241.55673982,4495.6080305,4555.57942468,4766.45660542,4234.90315792,3037.70917985,9448.22190794,3202.68398235,1841.25939745,1959.081154,5857.01344031,4522.83813154,5636.23572191,9635.55639775,
NR,-0.5477,166.9209,5206.26662979,5221.35684363,5216.01973454,5374.87908209,5203.83742562,5359.57903957,5306.82306057,5378.5260847,7032.29455741,7307.74348816,7607.04015775,7598.03247086,6293.23096557,6699.35793289,7651.35214173,7437.42648541,6058.71012961,6672.64849811,6617.91194243,7411.92905916,8534.906383,8779.90220208,8834.0642802,8950.35635774,8626.99297863,8846.53380793,8607.87473249,8974.96489626,8835.78538953,8767.71731482,9050.02645569,7694.91359665,9636.65271887,3055.80740475,3882.02242863,4230.49932135,11533.5821552,9386.91568459,2032.48992408,8780.01375193,
NU,-19.0167,-169.917,4985.7324013,5006.85623955,4991.25977468,4998.0762129,4985.32487018,5464.60630654,5351.28287474,5407.28476615,6703.12912649,6693.59899807,7169.03091354,7163.10648864,8311.31475811,5992.87075476,6763.87259655,6892.86146688,8063.11046963,6181.2886187,6295.98182019,7142.37485525,10115.3372235,10286.6100225,10423.3152505,10476.0927729,10066.359019,10238.9519909,10051.4644179,10330.4928118,10124.149075,9909.12276785,10608.5535341,9523.17456773,7614.64419882,5014.56057097,5863.71641369,6240.42860003,11308.5153543,10016.0269294,2591.41042147,7172.25133688,
NZ,-41.3,174.7833,6738.64005333,6760.2148546,6743.3034575,6718.52532849,6738.58232457,7245.71244048,7129.55700235,7183.6753133,8353.64586252,8218.67994114,8737.33394403,8733.42016351,8235.87396019,7532.41541708,8120.39910567,8434.71713368,7897.89996788,7803.31850604,7972.92765089,8785.80317761,11271.9346873,11533.442099,11490.0466763,11639.3991601,11448.0526852,11667.2659071,11428.6986102,11798.0243482,11691.4937146,11602.967695,11659.8782229,10283.0050935,7229.99085347,5765.05413243,5857.78250211,6700.91055954,10272.9065437,8244.87841814,1811.69723276,7802.30808569,
OM,23.61667,58.58333,8221.46410531,8202.71217017,8225.11294486,8446.98780464,8218.67532436,7515.20130904,7659.25291999,7654.28991415,7426.6914264,7785.40603351,7259.90954561,7260.26907405,1379.30055156,8363.63319868,8050.8331913,7568.55556475,1452.99416062,7959.83229735,7664.79947212,7077.70349158,3088.5874025,3226.49103624,3063.33037422,3185.44911657,3372.7058824,3434.97259189,3366.82477783,3485.7009836,3622.51896257,3894.37303937,3127.92802935,2462.65186111,7763.74368023,4807.84592105,3515.25140438,3512.44723283,4213.60631955,3020.41233149,6974.50828528,8317.61255992,
PA,8.966667,-79.5333,3296.77876672,3294.71910371,3285.56151286,3002.86917454,3300.74557058,3652.42656925,3590.41069138,3531.67194067,2324.78582998,1740.34143279,2076.37907255,2081.97463406,8895.36414372,1764.34013556,1162.2105582,1865.72684799,9240.65957794,2133.39086442,2443.80020444,2399.85486403,5849.32613705,5665.10051007,5808.27931723,5674.16584929,5561.97186492,5455.33459855,5572.20452395,5384.37374936,5279.21390451,5033.97306858,5715.79375673,6713.94036742,3159.80888624,8433.02337444,10086.8060182,8909.11012078,5135.77324783,7643.72722537,9003.3290998,1047.33836942,
PE,-12.05,-77.05,4492.18532112,4495.75979959,4481.70617223,4178.50010578,4496.31614506,4971.81571797,4886.2210628,4836.89775864,3784.2129486,3201.44505146,3524.11537554,3530.33931201,10042.7873498,3135.87500526,2622.1016298,3326.48024251,10388.9269506,3546.95537936,3873.45046531,3854.79993068,6895.32365469,6668.85135878,6773.29538879,6625.96873146,6623.26396566,6470.17706879,6637.31740168,6372.27476166,6320.02147326,6121.00533892,6629.89732531,7857.29642094,2146.75434006,9626.27149474,11413.8123727,10344.2164022,5240.44786764,7202.91475899,8363.29068358,1232.0000376,
PF,-17.5333,-149.567,4194.93029406,4216.95064512,4197.31591172,4116.88413623,4195.75059878,4806.70068522,4671.2284981,4710.77059319,5686.83721404,5560.45598744,6071.80371221,6067.50046007,9372.38140349,4867.28452143,5535.28389225,5773.40639419,9191.48500423,5133.82491892,5317.12511652,6116.42114059,9848.81052049,9883.27885516,10070.0880644,10030.9067505,9657.0411358,9733.38467147,9650.60143095,9762.61425724,9556.87197538,9277.62971874,10152.0291596,9769.43781597,6516.70055605,5902.83408699,7057.57872183,7198.10357839,10072.0775878,10534.2014907,3895.15499095,5836.74963965,
PG,-9.45,147.1833,6653.74956002,6667.32376745,6663.97646366,6842.52345466,6651.02926204,6722.02945204,6689.70338825,6762.41044245,8441.17444206,8770.59418751,9019.94617942,9010.49969311,5598.94267572,8183.25110739,9139.60874376,8883.34111916,5292.21330362,8129.70246259,8041.51387039,8783.63487058,8503.77927563,8764.485747,8730.21159829,8876.94068256,8707.00116043,8915.30681838,8688.40038044,9041.46162796,8994.77804317,9063.77214635,8922.37604118,7514.74566733,9973.03144046,3156.51468632,3130.92256661,3938.93454729,10474.6135193,7913.7476361,1090.23722295,10100.0840887,
PH,14.6,120.9667,6997.01016707,6997.98252796,7008.13886893,7297.46751602,6992.98917798,6642.68079482,6699.03538291,6759.25562565,8131.07817223,8701.91788892,8552.08874735,8543.57559531,3155.22641119,8531.4448196,9304.54404862,8649.94150845,2858.61705787,8197.45558229,7917.42108175,8208.19974394,6130.79357813,6384.19263052,6324.5460584,6473.89400161,6366.87638294,6557.45165387,6349.70498047,6675.11500089,6669.77940588,6803.44543137,6504.35314731,5130.22869127,11418.9830401,1861.28789389,692.2606323,1771.06097615,8302.16685618,6455.47182375,3363.26116318,11194.7289861,
PK,33.68333,73.05,7430.59821916,7414.78535137,7436.47608353,7699.87058207,7427.21702006,6739.62010485,6876.53925207,6886.89283311,7077.52929628,7552.83391266,7071.94718042,7069.53474588,274.138137452,7988.4471243,7969.35644028,7356.13879031,405.759090204,7542.96590696,7211.39969586,6815.3077028,3171.87082313,3383.7595327,3268.18632243,3413.82246251,3453.57661199,3587.86087838,3441.37325546,3677.80155117,3749.67489603,3973.86052133,3404.77983128,2270.32188712,8762.59129807,3712.49145254,2610.92578308,2411.75691515,5095.13244948,4134.0173669,6472.3153549,8809.30945776,
PL,52.25,21,5856.7124369,5834.98026528,5856.02312877,5986.90418042,5855.29491437,5206.19959871,5346.27330418,5313.63777701,4669.83751705,4994.5217486,4467.52573541,4468.02782493,2828.96511674,5596.62529413,5272.54936037,4776.83152651,3177.34740471,5220.26235233,4956.46156995,4297.66400504,321.596177806,552.653943083,504.378940881,648.333948028,606.488221374,744.389218702,595.97239126,848.889031997,899.41449585,1134.3414723,711.311797851,714.738216832,6624.30490545,5329.99339798,5142.75835478,4311.35510454,3238.0050057,4334.19123354,9196.69602199,5982.25346096,
PM,46.76667,-56.1833,3340.30530185,3320.49510269,3333.25258916,3291.56137037,3341.3816461,3008.72413017,3086.13511978,3018.65930087,1583.19388922,1723.70110411,1194.87327692,1197.78379191,5944.86665399,2394.80656405,1957.69510686,1504.08075261,6289.39688995,2123.38993683,1986.28753218,1144.96056356,3015.38102317,2887.25058905,3060.99128685,2955.42447027,2731.12618749,2683.10152115,2736.91483694,2651.80943697,2492.16842764,2213.10245054,3038.70050649,3785.11502872,4894.94061258,6655.5205163,7628.36387744,6430.05051493,3959.63340458,6541.84359333,10355.8952563,3149.02566586,
PN,-25.0667,-130.083,4346.515908,4366.8171425,4344.55475988,4157.73743842,4348.80308293,5044.56383162,4899.24222326,4914.64190075,5357.39490766,5050.97424235,5581.70776579,5580.39382551,10699.388223,4432.03030113,4838.90296722,5270.52220042,10544.1899372,4808.05860746,5079.5165939,5733.31876077,9754.49522032,9647.68769393,9821.54888329,9710.78077205,9479.65093274,9443.9710167,9483.08083967,9407.20284831,9253.05569458,8972.34257193,9781.67066809,10227.6823575,5160.73713635,7219.23580852,8404.91488849,8520.33720129,8760.67475332,9667.42257646,4917.29790078,4671.53970856,
PR,18.46667,-66.1167,3600.50450657,3590.94716493,3589.48737328,3366.15749439,3603.82266504,3722.53333874,3709.50122995,3639.53340511,2053.27960109,1544.60357337,1567.52410744,1576.56994516,7886.03145692,1995.46987883,1032.6559015,1528.40265239,8237.16806876,2160.21858571,2356.52210152,1906.72567413,4775.19288814,4578.3845769,4714.07190183,4576.70119325,4490.52076951,4369.94460004,4502.05215664,4292.23461204,4199.58578873,3967.44328013,4612.6089741,5681.96157432,3186.52812571,8331.85895088,9621.52407704,8399.67922886,4182.73036446,6832.62841863,10082.3986067,1137.76442831,
PS,31.76667,35.23333,7439.41399098,7417.78469075,7439.02223026,7573.06121833,7437.8917113,6778.36835197,6920.25932019,6890.68851755,6190.99803384,6443.69565241,5912.77852627,5914.93818811,2334.01966682,7092.54288798,6614.8522118,6223.65525416,2595.36354083,6749.18337651,6507.66073646,5791.91284703,1803.87487728,1859.81570009,1675.57102134,1768.75409288,2054.40894306,2052.36847907,2054.6899156,2071.23685383,2243.91441774,2530.75227866,1683.08295414,1661.11476323,6615.26043907,5683.27173076,4800.78847367,4422.99779654,2920.72020681,2906.48064969,8501.55557612,6803.0485965,
PT,38.71667,-9.13333,5669.98120419,5648.76433933,5664.61515969,5668.36364887,5670.3251069,5198.74374687,5308.39216419,5250.95950529,3994.97004649,4087.62374394,3578.89731018,3583.49659666,4466.11555147,4782.02119489,4146.26262919,3875.1368406,4802.13243523,4536.4117877,4388.74702186,3557.93341154,1435.87681649,1174.97245449,1219.73929718,1070.57691644,1247.98865794,1032.07428734,1267.169357,902.903003069,985.08970839,1020.05220205,1045.26541439,2426.96672493,4939.14616032,6924.22330562,6851.97952269,6005.73691018,2009.37570279,4202.8845082,10894.8710153,4379.25456752,
PW,7.483333,134.6333,6622.64270755,6629.03998865,6633.9227116,6890.0868406,6618.98290703,6434.48620849,6454.56706845,6523.22901877,8107.72208414,8610.04713974,8629.67356964,8620.08662653,4187.46043132,8239.16689931,9157.83742148,8628.84256073,3900.52577904,8008.73530107,7797.11451742,8309.73700634,7054.56661197,7314.29364461,7276.2651636,7423.3222819,7266.83440127,7470.861358,7248.5825288,7595.16185334,7560.67417088,7654.18914779,7468.08180677,6062.03409524,11323.5267,1974.45875068,1702.16506856,2509.18161998,9344.8588123,7297.77752981,2471.11060253,10870.7969881,
PY,-25.2667,-57.6667,6016.0053448,6017.64780394,6005.19478322,5706.1905199,6020.11105928,6433.74644809,6364.55836379,6308.70224677,5017.62085418,4439.42710976,4615.94773317,4624.27836909,9608.34306463,4549.21172738,3834.07687697,4504.59014129,9846.31098537,4911.14512763,5206.33452794,4960.47671415,6854.51212251,6594.70101543,6630.32187822,6483.87947008,6640.60978894,6437.76478499,6658.73987135,6313.77774068,6344.98525988,6240.92177983,6435.93942121,7846.11833842,704.037232815,11180.8968212,11881.2868575,11367.6569954,4354.87815051,5780.55185244,8502.56579576,1964.80649246,
QA,25.28333,51.53333,8086.70062404,8066.65471923,8088.98357229,8282.80985937,8084.31475303,7385.93062154,7531.24483189,7517.78767701,7117.74785009,7436.10946894,6906.10596006,6907.19994154,1645.66750111,8046.6920576,7660.96911455,7216.97766504,1794.13584205,7664.24162582,7387.46894002,6747.38473815,2729.23281581,2844.29844698,2673.05241313,2787.11692337,3006.92006625,3049.57480586,3002.86115591,3090.15841015,3239.84403648,3518.59273171,2719.93095429,2218.90356624,7376.52256977,5124.43476168,3929.85137362,3823.22330522,3778.20495641,2836.17331315,7429.3964731,7859.69451499,
RE,-21.1144,55.5325,11303.2658025,11282.9737811,11305.2283034,11465.9012508,11300.9599757,10602.2819131,10747.4960775,10734.7186046,9869.16808988,9847.60250624,9401.04324164,9407.43826327,4221.01081722,10531.7514898,9625.61359946,9663.13084873,4073.35090523,10394.32878,10265.0284697,9430.28688647,5682.25123291,5691.59459303,5502.52297509,5558.08611366,5908.44318788,5856.29449483,5912.15143395,5835.61323739,6037.87150135,6320.48354025,5442.24073192,5414.00629384,6362.08927348,6746.09783072,4959.62287146,5752.75871323,4575.17683792,1860.98686287,5875.99802036,8291.86349487,
RO,44.43333,26.1,6444.08840674,6422.32684016,6443.30179644,6570.30302457,6442.70329496,5794.46148021,5934.58598765,5901.90602746,5208.28270733,5497.18271871,4966.39607331,4967.72153786,2625.11818267,6123.81628011,5726.82909396,5277.59365927,2956.44467517,5763.76215959,5512.20743881,4820.97077144,804.814452,903.091754424,738.154062941,865.816203972,1070.41839092,1110.16306054,1068.06900561,1161.91043983,1299.1804224,1576.75226552,828.740222627,931.122615492,6556.96834368,5516.76050209,5063.53752807,4386.02786528,2979.1122566,3768.89923951,9055.20934725,6225.19901667,
